added_at,track_id,track_uri,track_name,artist_ids,artist_names,album_id,album_name,release_date,release_date_precision,duration_ms,duration_seconds,popularity,explicit,is_playable,restriction_reason,linked_from_track_id,isrc,track_href,track_external_url
2026-02-13T13:09:11Z,1oBm0NHfcAYP2jw2W2nbX8,spotify:track:1oBm0NHfcAYP2jw2W2nbX8,PAKISE - Ultra Slowed,55TpSGABb9xsmXHkqbv3ti | 6gzkhdNfpMIPg91TnzlcCh,Rushex | MONTAGEM,2lnmQxPhAWXxpmQLMF3jTg,PAKISE,2025-07-02,day,114427,114.427,,False,True,,,GXBAV2170167,https://api.spotify.com/v1/tracks/1oBm0NHfcAYP2jw2W2nbX8,https://open.spotify.com/track/1oBm0NHfcAYP2jw2W2nbX8
2026-02-12T09:44:34Z,67oyFnjJnn78fZP9KjeZx0,spotify:track:67oyFnjJnn78fZP9KjeZx0,Goodbye Stranger - Remastered 2010,3JsMj0DEzyWc0VDlHuy9Bx,Supertramp,1zcm3UvHNHpseYOUfd0pna,Breakfast In America (Deluxe Edition),1979-03-29,day,350573,350.573,,False,True,,,USUM71021482,https://api.spotify.com/v1/tracks/67oyFnjJnn78fZP9KjeZx0,https://open.spotify.com/track/67oyFnjJnn78fZP9KjeZx0
2026-02-11T22:09:20Z,55q3Ro66yXWi9rsEddeEN4,spotify:track:55q3Ro66yXWi9rsEddeEN4,Pyramid Song,4Z8W4fKeB5YxbusRsdQVPb,Radiohead,1HrMmB5useeZ0F5lHrMvl0,Amnesiac,2001-03-12,day,288733,288.733,,False,True,,,GBAYE0001578,https://api.spotify.com/v1/tracks/55q3Ro66yXWi9rsEddeEN4,https://open.spotify.com/track/55q3Ro66yXWi9rsEddeEN4
2026-02-11T20:50:52Z,6RK3IsiUW6YaSMEodbO4tk,spotify:track:6RK3IsiUW6YaSMEodbO4tk,Solitude - Felsmann + Tiley Reinterpretation,63MQldklfxkjYDoUE4Tppz | 01OXxPlQj4h9zfK5qjU96P,M83 | Felsmann + Tiley,4p7WLVMsRuU9gU3DWfuNTk,Solitude (Felsmann + Tiley Reinterpretation),2020-05-14,day,222354,222.354,,False,True,,,GB5SH2000001,https://api.spotify.com/v1/tracks/6RK3IsiUW6YaSMEodbO4tk,https://open.spotify.com/track/6RK3IsiUW6YaSMEodbO4tk
2026-02-11T16:53:38Z,3C0YRqILGgnRV0ld4w80hY,spotify:track:3C0YRqILGgnRV0ld4w80hY,"Nevada (Instrumental Karaoke Version) [Originally Performed by Vicetone &, Cozi Zuehlsdorff]",4R1jBvI0VYQd5cjnygYCGJ,DJ Stanz,6VwRhuJG6i9xGJzrRnRlAg,"Nevada (Instrumental Karaoke Version) [Originally Performed by Vicetone &, Cozi Zuehlsdorff]",2020-06-15,day,204502,204.502,,False,True,,,GBJHE2052501,https://api.spotify.com/v1/tracks/3C0YRqILGgnRV0ld4w80hY,https://open.spotify.com/track/3C0YRqILGgnRV0ld4w80hY
2026-02-11T16:52:56Z,1kS2sdWNrm9uEMrYLn2EHK,spotify:track:1kS2sdWNrm9uEMrYLn2EHK,Nevada - Slowed & Reverb,0OXY2XGtXjLNnVZjoaSODw | 6fL5VGL0vinKQ5HOviw6iX,PANTHEON | deprezz,1YPTcrG8tJKp2Krm8UFPsW,Nevada (Agartha),2026-01-17,day,200807,200.807,,False,True,,,QZFYZ2651599,https://api.spotify.com/v1/tracks/1kS2sdWNrm9uEMrYLn2EHK,https://open.spotify.com/track/1kS2sdWNrm9uEMrYLn2EHK
2026-02-10T17:23:45Z,5gOd6zDC8vhlYjqbQdJVWP,spotify:track:5gOd6zDC8vhlYjqbQdJVWP,Baker Street,7tjbDPvrdvDshcpEMXKRVb,Gerry Rafferty,35yZZTWeSrszSKjRlFETwf,City to City,1978,year,365626,365.626,,False,True,,,GBAYE7800619,https://api.spotify.com/v1/tracks/5gOd6zDC8vhlYjqbQdJVWP,https://open.spotify.com/track/5gOd6zDC8vhlYjqbQdJVWP
2026-02-10T14:30:25Z,566rVlILCdSHDdSRmKitsi,spotify:track:566rVlILCdSHDdSRmKitsi,Raised from the Inner Core,5GKD9UjN2vdEAkdMsiWq9j,Kaki,05NLOYmXlEYELjDzmHDrJr,Raised from the Inner Core,2024-07-08,day,322391,322.391,,False,True,,,TCAIM2498523,https://api.spotify.com/v1/tracks/566rVlILCdSHDdSRmKitsi,https://open.spotify.com/track/566rVlILCdSHDdSRmKitsi
2026-02-10T13:28:04Z,5YG3xS6A0FgjT05TITrbGO,spotify:track:5YG3xS6A0FgjT05TITrbGO,HARD MODE,3lgh0lWovwBcXgL0Ws5j1j,TNMN,5WLGLHa8XVDi5gR3rNinBG,HARD MODE,2024-05-31,day,334590,334.59,,False,True,,,BEE202400078,https://api.spotify.com/v1/tracks/5YG3xS6A0FgjT05TITrbGO,https://open.spotify.com/track/5YG3xS6A0FgjT05TITrbGO
2026-02-09T18:54:56Z,0eUVG18A7izpaimvvDNPlu,spotify:track:0eUVG18A7izpaimvvDNPlu,Life Letters 2,0j5kVHxvTgUN4nBIPKCLRJ,Never Get Used To People,5uEhzSi0KLQdfJqHSeNmEt,Only Your Favourite Glitches,2021-04-01,day,133960,133.96,,False,True,,,RUA1H2168468,https://api.spotify.com/v1/tracks/0eUVG18A7izpaimvvDNPlu,https://open.spotify.com/track/0eUVG18A7izpaimvvDNPlu
2026-02-08T15:31:23Z,29VdNzgJIxzlIDkIYjFQqS,spotify:track:29VdNzgJIxzlIDkIYjFQqS,Life Letters,0j5kVHxvTgUN4nBIPKCLRJ,Never Get Used To People,2f5voeeirzSQBRR4ovCNnD,Life Letters,2018-12-07,day,148040,148.04,,False,True,,,RUA1D2003440,https://api.spotify.com/v1/tracks/29VdNzgJIxzlIDkIYjFQqS,https://open.spotify.com/track/29VdNzgJIxzlIDkIYjFQqS
2026-02-08T14:20:18Z,1H0bpLaSc7I56Xb8SoxBVr,spotify:track:1H0bpLaSc7I56Xb8SoxBVr,GLEAMING,357dDcxIE2hkKGn03PClIF,YNG Martyr,3pAxPYmWPp6btI1RfSKt4c,GLEAMING,2024-11-01,day,111891,111.891,,True,True,,,AUGBT2467547,https://api.spotify.com/v1/tracks/1H0bpLaSc7I56Xb8SoxBVr,https://open.spotify.com/track/1H0bpLaSc7I56Xb8SoxBVr
2026-02-08T12:07:18Z,6rQCPgrLJMQavladOGpwZt,spotify:track:6rQCPgrLJMQavladOGpwZt,meaningful love - instrumental,1fcxLeCKcWWSgJ4QYiyxbn | 4oKIcMrTqJndxVUTPikgk8,Silo | Steven Cranberry,54XhpPj0TDsWH5U4WVVQZJ,meaningful love,2025-11-23,day,291168,291.168,,False,True,,,QT6F42577384,https://api.spotify.com/v1/tracks/6rQCPgrLJMQavladOGpwZt,https://open.spotify.com/track/6rQCPgrLJMQavladOGpwZt
2026-02-08T11:04:39Z,30HCB1FoE77IfGRyNv4eFq,spotify:track:30HCB1FoE77IfGRyNv4eFq,In Bloom,6olE6TJLqED3rqDCT0FyPh,Nirvana,2guirTSEqLizK7j9i1MTTZ,Nevermind (Remastered),1991-09-26,day,255080,255.08,,False,True,,,USGF19942502,https://api.spotify.com/v1/tracks/30HCB1FoE77IfGRyNv4eFq,https://open.spotify.com/track/30HCB1FoE77IfGRyNv4eFq
2026-02-07T18:50:27Z,6QewNVIDKdSl8Y3ycuHIei,spotify:track:6QewNVIDKdSl8Y3ycuHIei,Even Flow,1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,5B4PYA7wNN4WdEXdIJu58a,Ten,1991-08-27,day,292579,292.579,,True,True,,,USSM19100673,https://api.spotify.com/v1/tracks/6QewNVIDKdSl8Y3ycuHIei,https://open.spotify.com/track/6QewNVIDKdSl8Y3ycuHIei
2026-02-07T15:17:25Z,3HO4NKCVYcjhf3akceulrl,spotify:track:3HO4NKCVYcjhf3akceulrl,Shin Kikoho,6WRdDLBHBXse9SmWAswG91,Grominet Corp,2hMMkmLHQ3WxgO7BQRa5ZC,Shin Kikoho,2023-06-09,day,252003,252.003,,True,True,,,QZMHN2380828,https://api.spotify.com/v1/tracks/3HO4NKCVYcjhf3akceulrl,https://open.spotify.com/track/3HO4NKCVYcjhf3akceulrl
2026-02-07T15:04:15Z,5NExbEaDcy1jghVGiM1PFy,spotify:track:5NExbEaDcy1jghVGiM1PFy,lunacy,1y8iJpDQbs1BPydCu2ToIA,PERXLOM,2PJslRZ3QrjPZBsJzluJY3,lunacy,2024-07-01,day,150400,150.4,,False,True,,,QZNJX2442417,https://api.spotify.com/v1/tracks/5NExbEaDcy1jghVGiM1PFy,https://open.spotify.com/track/5NExbEaDcy1jghVGiM1PFy
2026-02-05T13:46:04Z,6CJABsHyFh5uFZ72MAKTBN,spotify:track:6CJABsHyFh5uFZ72MAKTBN,MY JEALOUSY - Slowed,2VEjtfZuEMFeHHc1Zp5L6R | 3oSZKapuKjNzTOejmMFXn3,vivi baby | ovg!,3IGNBuu7s6KEYk1hAk9N4v,MY JEALOUSY (Remixes),2026-01-07,day,166406,166.406,,True,True,,,QZFZ22635750,https://api.spotify.com/v1/tracks/6CJABsHyFh5uFZ72MAKTBN,https://open.spotify.com/track/6CJABsHyFh5uFZ72MAKTBN
2026-02-04T11:35:03Z,2dF2qbSPXWLiaOAF73llhV,spotify:track:2dF2qbSPXWLiaOAF73llhV,FOCUS - Slowed & Reverb,0V1VdTNoEf0zgx8Q8DcOhh,quietshadow,4Bh90fYJAuSJDsj685zvqP,FOCUS,2025-06-13,day,124716,124.716,,False,True,,,RUAGT2507272,https://api.spotify.com/v1/tracks/2dF2qbSPXWLiaOAF73llhV,https://open.spotify.com/track/2dF2qbSPXWLiaOAF73llhV
2026-02-04T11:08:58Z,3RVZkyTcxaOdK5KrMt9TPZ,spotify:track:3RVZkyTcxaOdK5KrMt9TPZ,vácuo - slowed,7qsKEXc38f3fNQhZ87MLNM,NIKO,6pDb8v5AMEkVfVwwCVlB6q,vácuo,2025-05-16,day,114278,114.278,,True,True,,,QM7282505074,https://api.spotify.com/v1/tracks/3RVZkyTcxaOdK5KrMt9TPZ,https://open.spotify.com/track/3RVZkyTcxaOdK5KrMt9TPZ
2026-02-03T13:23:11Z,2TW37GtISke3eb6MkCH8br,spotify:track:2TW37GtISke3eb6MkCH8br,Become the Warm Jets,0m5FakHKCQdA7UN0PIzMcL,Current Joys,00we7Dqa5Y4Z1MBv2z9bUd,A Different Age,2018-03-02,day,334901,334.901,,False,True,,,QMBZ91743917,https://api.spotify.com/v1/tracks/2TW37GtISke3eb6MkCH8br,https://open.spotify.com/track/2TW37GtISke3eb6MkCH8br
2026-02-03T00:35:06Z,5Gy6XmBcmCZ6xQ4p729ldE,spotify:track:5Gy6XmBcmCZ6xQ4p729ldE,Violent Youth,7K3zpFXBvPcvzhj7zlGJdO,Crystal Castles,2KYBzzK8L9yvBe0k5GeoD8,(III),2012-01-01,day,261650,261.65,,False,True,,,GBUM71206692,https://api.spotify.com/v1/tracks/5Gy6XmBcmCZ6xQ4p729ldE,https://open.spotify.com/track/5Gy6XmBcmCZ6xQ4p729ldE
2026-02-03T00:26:09Z,5fW86jOUa4U8EqYRWpNNa4,spotify:track:5fW86jOUa4U8EqYRWpNNa4,Frail,7K3zpFXBvPcvzhj7zlGJdO,Crystal Castles,60f7DBZ5BIKTlaGak6ooUU,Amnesty (I),2016-08-19,day,169160,169.16,,False,True,,,GBUM71603266,https://api.spotify.com/v1/tracks/5fW86jOUa4U8EqYRWpNNa4,https://open.spotify.com/track/5fW86jOUa4U8EqYRWpNNa4
2026-02-03T00:24:18Z,40gzFTGHDjEsE2x7f00jZ4,spotify:track:40gzFTGHDjEsE2x7f00jZ4,Affection,7K3zpFXBvPcvzhj7zlGJdO,Crystal Castles,2KYBzzK8L9yvBe0k5GeoD8,(III),2012-01-01,day,156716,156.716,,False,True,,,GBUM71206685,https://api.spotify.com/v1/tracks/40gzFTGHDjEsE2x7f00jZ4,https://open.spotify.com/track/40gzFTGHDjEsE2x7f00jZ4
2026-02-02T23:57:23Z,2R3heksil8zmzSFUwYQIPC,spotify:track:2R3heksil8zmzSFUwYQIPC,Empathy,7K3zpFXBvPcvzhj7zlGJdO,Crystal Castles,5B2ipvFV27t5lUQYcNkTpg,Crystal Castles (II),2010-01-01,day,251106,251.106,,False,True,,,GBUM71001708,https://api.spotify.com/v1/tracks/2R3heksil8zmzSFUwYQIPC,https://open.spotify.com/track/2R3heksil8zmzSFUwYQIPC
2026-02-02T23:41:51Z,1xzsEmaU4IXjvxxwQlA8Lz,spotify:track:1xzsEmaU4IXjvxxwQlA8Lz,Crimewave,7K3zpFXBvPcvzhj7zlGJdO,Crystal Castles,6rTfUUv8Kefr6Uo3AaecXi,Crystal Castles,2008-03-18,day,258453,258.453,,False,True,,,GBRQQ0700001,https://api.spotify.com/v1/tracks/1xzsEmaU4IXjvxxwQlA8Lz,https://open.spotify.com/track/1xzsEmaU4IXjvxxwQlA8Lz
2026-02-02T23:16:32Z,76M6IuGoC9ZhdR4IeJ4rGl,spotify:track:76M6IuGoC9ZhdR4IeJ4rGl,SEND TO DAGESTAN,6QgrdoRZrfMlkklJSfz3mU | 1muz6m5F8YybQAUgsL3n3v,JO3Y3T | Interzeak,6sKTiZ6N6ykX7MyxFfuZbf,SEND TO DAGESTAN,2025-03-12,day,228003,228.003,,False,True,,,QZHNA2520325,https://api.spotify.com/v1/tracks/76M6IuGoC9ZhdR4IeJ4rGl,https://open.spotify.com/track/76M6IuGoC9ZhdR4IeJ4rGl
2026-02-02T22:58:49Z,59P3YDbT7fuyI1EgCufZc3,spotify:track:59P3YDbT7fuyI1EgCufZc3,Purple Nights,3FEqp3CeqwEXut9NgsaKic,DRØS,6j0XueoaUlQOpMs56T0OSM,Purple Nights,2024-06-25,day,312247,312.247,,False,True,,,NL3WT2400002,https://api.spotify.com/v1/tracks/59P3YDbT7fuyI1EgCufZc3,https://open.spotify.com/track/59P3YDbT7fuyI1EgCufZc3
2026-02-02T22:51:28Z,2fJzgv0VkODoE35gAyowOw,spotify:track:2fJzgv0VkODoE35gAyowOw,RAPID FIRE,75bJ71Pn6VzBrr6xlbOsbr,ET3RNAL,6WNGbhs1ClxolqqDYIMqeU,RAPID FIRE,2024-09-27,day,440783,440.783,,False,True,,,QZWFF2442611,https://api.spotify.com/v1/tracks/2fJzgv0VkODoE35gAyowOw,https://open.spotify.com/track/2fJzgv0VkODoE35gAyowOw
2026-02-02T22:46:15Z,2hMifD9hULNfjdJo8s7HxF,spotify:track:2hMifD9hULNfjdJo8s7HxF,Inside a Black Hole,5GKD9UjN2vdEAkdMsiWq9j,Kaki,5agjLzbIloIIQTb1siZZyz,Inside a Black Hole,2024-05-31,day,255730,255.73,,False,True,,,TCAIF2430451,https://api.spotify.com/v1/tracks/2hMifD9hULNfjdJo8s7HxF,https://open.spotify.com/track/2hMifD9hULNfjdJo8s7HxF
2026-02-02T22:42:14Z,0CozlCXSCEgMhhka0Umh6M,spotify:track:0CozlCXSCEgMhhka0Umh6M,Predestination,2OzQdhvoVL58E13B9530vS,FUMI,6lWRCKljaPexDMvQR7ULRZ,Predestination,2025-01-07,day,340975,340.975,,False,True,,,NLCK42422224,https://api.spotify.com/v1/tracks/0CozlCXSCEgMhhka0Umh6M,https://open.spotify.com/track/0CozlCXSCEgMhhka0Umh6M
2026-02-02T22:37:57Z,6ioUpMPpC6nAvc9iJRZrMt,spotify:track:6ioUpMPpC6nAvc9iJRZrMt,Siéntate,5WxRbGZ5RbPIvlmDudz0up | 0KAJCvvR3n64DRABcwXVXa,Toxic Machinery | Jånks,7aGkpmCA2uDzjr3MdH4txO,Siéntate,2025-03-18,day,194350,194.35,,True,True,,,GX3Q92570535,https://api.spotify.com/v1/tracks/6ioUpMPpC6nAvc9iJRZrMt,https://open.spotify.com/track/6ioUpMPpC6nAvc9iJRZrMt
2026-02-02T17:14:00Z,1xNmF1Uep5OGutizZSbKvd,spotify:track:1xNmF1Uep5OGutizZSbKvd,One Of Us,0djV4iaxhNfYWpH60ia85o,Joan Osborne,1qgjfFOO3IMDimAuAWZLLt,Relish,1995-01-01,day,320466,320.466,,False,True,,,USPR39500200,https://api.spotify.com/v1/tracks/1xNmF1Uep5OGutizZSbKvd,https://open.spotify.com/track/1xNmF1Uep5OGutizZSbKvd
2026-02-02T11:57:22Z,7fEQia43aYpv3E5GZU5Z8r,spotify:track:7fEQia43aYpv3E5GZU5Z8r,Montagem Supersonic - Sped Up,3SENePgknpJt3DvLK2JAfZ | 2q5vFLZus8uaVSzmIwH4Tz | 1P2tOPRmSa1XzEdtIEYA9W,KHAOS | Jmilton | Mc Jajá,0fauumBf19hArK8Wt3XhkC,Montagem Supersonic,2025-07-04,day,78236,78.236,,True,True,,,QMDA62527743,https://api.spotify.com/v1/tracks/7fEQia43aYpv3E5GZU5Z8r,https://open.spotify.com/track/7fEQia43aYpv3E5GZU5Z8r
2026-01-25T11:58:04Z,2HEYHqPtE7GFUwPWeV6Qif,spotify:track:2HEYHqPtE7GFUwPWeV6Qif,Dug Out,1tWZDk56cffZfgjmgHWuXD,Sus,2GXf3N9XNrvZ7IxXdHKwgl,Dug Out,2020-11-19,day,202057,202.057,,True,True,,,TCAFG2025556,https://api.spotify.com/v1/tracks/2HEYHqPtE7GFUwPWeV6Qif,https://open.spotify.com/track/2HEYHqPtE7GFUwPWeV6Qif
2026-01-24T18:40:16Z,6urCAbunOQI4bLhmGpX7iS,spotify:track:6urCAbunOQI4bLhmGpX7iS,Don't Speak,0cQbJU1aAzvbEmTuljWLlF,No Doubt,3VekjWskUut57hx6W9wqL8,Tragic Kingdom,1995-10-10,day,263560,263.56,,False,True,,,USIR19500279,https://api.spotify.com/v1/tracks/6urCAbunOQI4bLhmGpX7iS,https://open.spotify.com/track/6urCAbunOQI4bLhmGpX7iS
2026-01-19T12:21:16Z,7AB0cUXnzuSlAnyHOqmrZr,spotify:track:7AB0cUXnzuSlAnyHOqmrZr,Faint,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,0f7R0jf0pcTb6K6IVVPcMD,Meteora (Bonus Edition),2003-03-25,day,162106,162.106,,False,True,,,USWB10300468,https://api.spotify.com/v1/tracks/7AB0cUXnzuSlAnyHOqmrZr,https://open.spotify.com/track/7AB0cUXnzuSlAnyHOqmrZr
2026-01-18T19:46:23Z,3WMIr09qvreHtyPSJAKrgB,spotify:track:3WMIr09qvreHtyPSJAKrgB,Pleure - Original Mix,5iQAFziOOVevGMxQ5RqKpt,VILAIN,7msWnMjQFjXyMGUcpJTsks,Pleure,2026-01-15,day,246000,246.0,,False,True,,,CA5KR2607622,https://api.spotify.com/v1/tracks/3WMIr09qvreHtyPSJAKrgB,https://open.spotify.com/track/3WMIr09qvreHtyPSJAKrgB
2026-01-16T21:57:48Z,2oAU3kgh3NQWiat6lMwqBn,spotify:track:2oAU3kgh3NQWiat6lMwqBn,Glance,5GKD9UjN2vdEAkdMsiWq9j,Kaki,293WF2L83MY4fiSa2zQtVQ,Glance,2024-08-23,day,277197,277.197,,False,True,,,TCAIO2453858,https://api.spotify.com/v1/tracks/2oAU3kgh3NQWiat6lMwqBn,https://open.spotify.com/track/2oAU3kgh3NQWiat6lMwqBn
2026-01-16T16:50:38Z,2TG9y7717wHzJEb2C8SAug,spotify:track:2TG9y7717wHzJEb2C8SAug,ultrakill de funk - Sped Up,1M02J1PLobtQYok93DEvVa | 6QwlKB1hO357wh5oNuuInl,slxughter | Crazy Mano,3sg1cC7oyj49HOgwLjvQKB,ultrakill de funk (Sped Up),2023-05-04,day,86000,86.0,,False,True,,,UKZGC2302804,https://api.spotify.com/v1/tracks/2TG9y7717wHzJEb2C8SAug,https://open.spotify.com/track/2TG9y7717wHzJEb2C8SAug
2026-01-16T16:47:43Z,4dgTWmkKLgcThvm9GC8s3v,spotify:track:4dgTWmkKLgcThvm9GC8s3v,RAZNARAZ FUNK - SPED UP,28vzuYcNCFrd0CaN9ZZVod | 2ZsdtIXkb3DCIVaw4Xjdbn,SKYVER | Zhanbxqq,3nDsoo8avqbURTJVv8DxHm,RAZNARAZ FUNK,2024-10-25,day,65999,65.999,,False,True,,,GB8KE2422566,https://api.spotify.com/v1/tracks/4dgTWmkKLgcThvm9GC8s3v,https://open.spotify.com/track/4dgTWmkKLgcThvm9GC8s3v
2026-01-14T12:31:54Z,62KZRwymXq9Rgm8Cm5UCfx,spotify:track:62KZRwymXq9Rgm8Cm5UCfx,The World We Knew (Over And Over),1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,67Evm6gPc9wFSUf1aXOrKO,The World We Knew,1967-08,month,167053,167.053,,False,True,,,USRH10800987,https://api.spotify.com/v1/tracks/62KZRwymXq9Rgm8Cm5UCfx,https://open.spotify.com/track/62KZRwymXq9Rgm8Cm5UCfx
2026-01-13T16:16:53Z,01G6WoEpc3YkeIqDNm8EQT,spotify:track:01G6WoEpc3YkeIqDNm8EQT,REI DO BRASIL - SPED UP,3qycxIGAHj1KyoAQ6PGCO6,Seek,2Fn5kk8jcJxTJaZwvf2PsX,REI DO BRASIL (SPED UP),2023-06-07,day,81235,81.235,,False,True,,,QM7282309134,https://api.spotify.com/v1/tracks/01G6WoEpc3YkeIqDNm8EQT,https://open.spotify.com/track/01G6WoEpc3YkeIqDNm8EQT
2026-01-13T13:43:47Z,0orvncykYQy4mPnIAdhhKM,spotify:track:0orvncykYQy4mPnIAdhhKM,FUNK CRIMINAL - SLOWED,4cM6xcafBAbS9bOa8kAjRj | 1pFLuMBwabtFITLNJlEZ9z,ICEDMANE | DYSMANE,4Y55pjcGWAW8kLIWCHay6F,FUNK CRIMINAL,2025-08-22,day,92462,92.462,,False,True,,,AEA3A2094479,https://api.spotify.com/v1/tracks/0orvncykYQy4mPnIAdhhKM,https://open.spotify.com/track/0orvncykYQy4mPnIAdhhKM
2026-01-10T21:07:53Z,4nhQjBVmahHrPufTO3Mn2G,spotify:track:4nhQjBVmahHrPufTO3Mn2G,HIDEAWAY,1C0qYaeK3MtaDfOWbOnme7 | 6OlOGcrJ8WIRYJXcsGjed4,Zentryc | BLURREDMOVEMENT,4qXrmiVUgSgvKCEagzgj6a,HIDDEN FREQUENCIES,2023-12-08,day,202352,202.352,,False,True,,,QZWFG2395754,https://api.spotify.com/v1/tracks/4nhQjBVmahHrPufTO3Mn2G,https://open.spotify.com/track/4nhQjBVmahHrPufTO3Mn2G
2026-01-09T11:03:45Z,1UGq2PahK0CrhsAO44g5VE,spotify:track:1UGq2PahK0CrhsAO44g5VE,Idontdeservehealing,3j0wOTIKdpQfXAEsdRZqLx,Hades,3cVkN1WsQmVshXk24Ues2V,Idontdeservehealing,2024-09-13,day,208192,208.192,,False,True,,,TCAIQ2450721,https://api.spotify.com/v1/tracks/1UGq2PahK0CrhsAO44g5VE,https://open.spotify.com/track/1UGq2PahK0CrhsAO44g5VE
2026-01-08T17:35:51Z,7hl1REazG2eMQwYLEsMhhz,spotify:track:7hl1REazG2eMQwYLEsMhhz,GOZALO,09cKncAQn28NqTUORLMwSR,Ariis,2b5kmUGgnWXyh4Y0ohWW2b,GOZALO,2025-09-26,day,113513,113.513,,False,True,,,QT5M42560670,https://api.spotify.com/v1/tracks/7hl1REazG2eMQwYLEsMhhz,https://open.spotify.com/track/7hl1REazG2eMQwYLEsMhhz
2026-01-06T13:47:27Z,7psMQLpNFAdWgWggUQpnuJ,spotify:track:7psMQLpNFAdWgWggUQpnuJ,BOO!,3s4SjE8neU2R1WIUE09rkC,DAMP,0zvNa3KDCARPd0TVfh3a7U,BOO!,2024-03-08,day,297586,297.586,,False,True,,,QZES62469393,https://api.spotify.com/v1/tracks/7psMQLpNFAdWgWggUQpnuJ,https://open.spotify.com/track/7psMQLpNFAdWgWggUQpnuJ
2026-01-04T05:06:06Z,5dsPo37kPj8oEg2olFQFl8,spotify:track:5dsPo37kPj8oEg2olFQFl8,SCREWED,45vpZvbGhShVG7wryLJKBa | 3FEqp3CeqwEXut9NgsaKic,KLĀPR | DRØS,0z3rzgNFnmFoiBcxldcYMK,SCREWED,2024-09-13,day,241039,241.039,,False,True,,,QZTBA2434438,https://api.spotify.com/v1/tracks/5dsPo37kPj8oEg2olFQFl8,https://open.spotify.com/track/5dsPo37kPj8oEg2olFQFl8
2026-01-04T03:48:24Z,6XNUWMNQxPkOSPOyCpQSM3,spotify:track:6XNUWMNQxPkOSPOyCpQSM3,Locrian Dominant - Slowed,4Lfqvnzd6MN7hmHJt6LfcY,Aloboi,4AfNnudmIA6fyorpo9C981,Locrian Dominant Variations,2025-03-28,day,153553,153.553,,False,True,,,QZHNA2502433,https://api.spotify.com/v1/tracks/6XNUWMNQxPkOSPOyCpQSM3,https://open.spotify.com/track/6XNUWMNQxPkOSPOyCpQSM3
2026-01-04T02:07:18Z,3uX3KBVcpfkqFMcAAHPj0A,spotify:track:3uX3KBVcpfkqFMcAAHPj0A,Why He Told - Audiomack Fine Tuned Version,6QtgPSJPSzcnn7dPZ4VINp,King Von,0LFwNHWfr3BaKPm1ztSr4k,Why He Told (Audiomack Fine Tuned Version),2020-07-23,day,198054,198.054,,True,True,,,USUYG1780083,https://api.spotify.com/v1/tracks/3uX3KBVcpfkqFMcAAHPj0A,https://open.spotify.com/track/3uX3KBVcpfkqFMcAAHPj0A
2026-01-04T02:00:01Z,3Yvejw28HdH57TskQPZRnw,spotify:track:3Yvejw28HdH57TskQPZRnw,Took Her To The O - Audiomack Fine Tuned Version,6QtgPSJPSzcnn7dPZ4VINp,King Von,3Q0oruqERlJ1gXOXYaYBeO,Took Her To The O (Audiomack Fine Tuned Version),2020-02-20,day,224445,224.445,,True,True,,,USUYG1780081,https://api.spotify.com/v1/tracks/3Yvejw28HdH57TskQPZRnw,https://open.spotify.com/track/3Yvejw28HdH57TskQPZRnw
